id_publicacion,contenido,n_likes,id_emprendimiento
304,"La historia de Café con Raíz comenzó hace cinco años en las tierras fértiles de Puracé, donde un grupo de campesinos decidió unir fuerzas para cultivar café sin químicos. Hoy, trabajamos con más de 80 familias en 10 municipios del Cauca, produciendo un café que ha ganado premios por su sabor y sostenibilidad. Cada etapa, desde la siembra hasta el empaque, se hace con cuidado para garantizar calidad y respeto por la tierra. Comprar nuestro café es apoyar a estas comunidades y preservar tradiciones centenarias. Visítanos en Instagram para conocer más sobre nuestros productores y sus historias. #CaféConRaíz #HechoEnCauca #SaborConHistoria #Orgánico",18,16
305,"¡Taller de cuentos este sábado! Niños, a crear. #LetrasDelPueblo",3,17
306,"Imagina, escribe, crea. ¡Únete a nuestros talleres! #EscrituraNiños",4,17
307,¡Historias mágicas en Popayán! Inscríbete ya. #LetrasDelPueblo,3,17
308,Niños escritores en Silvia. ¡Ven a soñar! #Creatividad,5,17
309,¡Gratis! Taller de poesía infantil. #LetrasDelPueblo,4,17
310,Cuentos que vuelan en Cajibío. ¡Apúntate! #Imaginación,3,17
311,¡Escribe tu aventura este viernes! #EscrituraCreativa,5,17
312,"En Letras del Pueblo, los niños de Popayán descubren el poder de las palabras. Nuestros talleres de escritura creativa los inspiran a crear historias únicas. ¡Inscribe a tus pequeños! #LetrasDelPueblo #EscrituraNiños #Creatividad",6,17
313,¿Quieres que tus hijos exploren su imaginación? Nuestros talleres en Silvia enseñan a niños a escribir cuentos y poemas. ¡Diversión y aprendizaje garantizados! #LetrasDelPueblo #NiñosCreativos,5,17
314,"Cada niño tiene una historia que contar. En Totoró, los ayudamos a escribirla con nuestros talleres gratuitos. ¡Plazas limitadas, reserva ya! #LetrasDelPueblo #EscrituraInfantil",7,17
315,"Este fin de semana, llevamos la magia de la escritura a Morales. Niños de 6 a 12 años crearán sus propios cuentos. ¡No te lo pierdas! #LetrasDelPueblo #Imaginación",6,17
316,"En Letras del Pueblo, creemos que cada niño tiene una voz única. Nuestros talleres de escritura creativa en Popayán ayudan a niños de 6 a 12 años a descubrir su talento para contar historias. Con juegos y dinámicas, fomentamos la creatividad y la confianza. ¡Inscribe a tus pequeños y déjalos brillar! #LetrasDelPueblo #EscrituraCreativa #Niños",8,17
317,"El pasado sábado, 20 niños en Silvia escribieron cuentos inspirados en sus sueños. En Letras del Pueblo, usamos la escritura para empoderar a los más pequeños, ayudándolos a expresar sus ideas. Únete a nuestro próximo taller en Cajibío y sé parte de esta aventura. #LetrasDelPueblo #CreatividadInfantil",9,17
318,"Nuestros talleres en Totoró no solo enseñan escritura, también fortalecen la autoestima de los niños. A través de cuentos y poemas, aprenden a valorar sus ideas. Este mes, llegamos a Piendamó con sesiones gratuitas. ¡Inscribe a tus hijos y déjalos crear! #LetrasDelPueblo #EscrituraNiños #Imaginación",8,17
319,"En Letras del Pueblo, transformamos la escritura en diversión. En Morales, nuestros talleres reúnen a niños para crear historias mágicas mientras aprenden a trabajar en equipo. Cada sesión es una oportunidad para soñar en grande. ¡Ven a nuestro próximo evento en Patía! #LetrasDelPueblo #NiñosCreativos",9,17
320,"La escritura es una forma de volar sin alas. En Puracé, nuestros talleres ayudan a los niños a crear mundos nuevos con palabras. Con dinámicas grupales y mentores apasionados, fomentamos su amor por las letras. ¡Únete a nuestra comunidad en Instagram! #LetrasDelPueblo #EscrituraInfantil #Creatividad",8,17
321,"El mes pasado, Letras del Pueblo llevó sus talleres de escritura creativa a 50 niños en Santander de Quilichao y El Tambo. Durante dos días, los pequeños escritores crearon cuentos y poemas inspirados en sus comunidades. Con la guía de nuestros facilitadores, exploraron su imaginación y ganaron confianza para expresar sus ideas. Este proyecto, apoyado por voluntarios locales, busca empoderar a los niños a través de las palabras. Los resultados fueron increíbles: historias llenas de magia y creatividad. ¡Sigue nuestro impacto en TikTok y únete a nuestro próximo taller en Guapi! #LetrasDelPueblo #EscrituraCreativa #Niños #Comunidad",11,17
322,"Letras del Pueblo es más que talleres de escritura: es un movimiento para empoderar a los niños del Cauca. Desde 2024, hemos trabajado con 150 niños en municipios como Inzá, Balboa, y La Sierra, enseñándoles a crear historias que reflejen sus raíces. Cada taller incluye juegos, dinámicas grupales y ejercicios de escritura que fomentan la creatividad y el trabajo en equipo. Nuestro objetivo es que cada niño descubra el poder de su voz. Apóyanos siguiendo nuestras redes y compartiendo nuestro trabajo. ¡Próxima parada: Sucre! #LetrasDelPueblo #EscrituraNiños #CaucaCreativo",10,17
323,"En Letras del Pueblo, creamos espacios seguros para que los niños sueñen en grande. En nuestro reciente taller en Patía, 30 niños escribieron cuentos inspirados en las tradiciones de sus familias. Con actividades lúdicas, los ayudamos a superar el miedo a escribir y a compartir sus ideas. Este trabajo no sería posible sin nuestros voluntarios, quienes dedican su tiempo a inspirar a la próxima generación. Los dibujos y textos de los niños ahora decoran la biblioteca local. Mira más en Instagram y únete a nuestra misión en El Bordo. #LetrasDelPueblo #NiñosEscritores #Creatividad #Cauca",12,17
324,¡Compra local en Popayán! Apoya a productores. #MercadoJusto,4,18
325,"Frutas frescas de Silvia, directas a ti. #CompraLocal",5,18
326,¡Feria de productores en Cajibío este sábado! #MercadoJusto,4,18
327,Artesanías únicas de Totoró. ¡Descúbrelas! #HechoAMano,3,18
328,¡Oferta! Miel pura de Morales. #MercadoJusto,5,18
329,Apoya a pequeños productores en Patía. #CompraJusta,4,18
330,Verduras orgánicas de Piendamó. ¡Pide ya! #Local,5,18
331,"En Mercado Justo, conectamos a pequeños productores de Popayán con compradores como tú. Compra frutas, artesanías y más, directamente de quienes lo producen. ¡Apoya lo local! #MercadoJusto #CompraLocal #Cauca",7,18
332,"Descubre los sabores de Silvia en Mercado Justo. Nuestros productores ofrecen alimentos frescos y orgánicos, cultivados con amor. ¡Pide hoy y apoya a las familias locales! #MercadoJusto #ProductosLocal",6,18
333,"En Totoró, los artesanos crean piezas únicas. En Mercado Justo, las llevamos a tu hogar. Compra local y ayuda a preservar tradiciones. ¡Explora nuestro catálogo! #MercadoJusto #Artesanías",8,18
334,"Este fin de semana, únete a nuestra feria en Morales. Conoce a los productores y prueba sus productos frescos. ¡Mercado Justo es comercio con propósito! #MercadoJusto #FeriaLocal",7,18
335,"Mercado Justo es la plataforma que empodera a pequeños productores del Cauca. Desde Popayán hasta El Tambo, conectamos a agricultores y artesanos con compradores que valoran lo local. Compra frutas frescas, miel, artesanías y más, mientras apoyas la economía de las comunidades. ¡Únete al cambio! #MercadoJusto #CompraLocal #Cauca",10,18
336,"En Silvia, las familias cultivan verduras orgánicas con métodos tradicionales. En Mercado Justo, hacemos que sus productos lleguen a tu mesa sin intermediarios. Cada compra ayuda a estas comunidades a prosperar. Explora nuestra plataforma y descubre la calidad de lo local. #MercadoJusto #Orgánico #Comunidad",9,18
337,"El sábado pasado, 40 productores de Cajibío participaron en nuestra feria de Mercado Justo. Vendieron frutas, quesos y artesanías directamente a los clientes. Esta iniciativa fortalece la economía local y crea lazos entre productores y consumidores. ¡Sigue nuestras ferias en Instagram! #MercadoJusto #FeriaLocal",11,18
338,"En Mercado Justo, cada producto cuenta una historia. Las artesanías de Puracé, hechas por manos expertas, reflejan la cultura del Cauca. Al comprar en nuestra plataforma, apoyas a estos artesanos y sus familias. Descubre piezas únicas y sé parte de esta red de comercio justo. #MercadoJusto #Artesanías #Cauca",10,18
339,"Los pequeños productores de Morales enfrentan grandes retos para vender sus productos. Mercado Justo les da una vitrina para llegar a más personas. Desde miel hasta hortalizas, ofrecemos calidad y frescura. Compra local y ayuda a construir un futuro sostenible. #MercadoJusto #CompraJusta #Local",9,18
340,"El pasado fin de semana, Mercado Justo organizó una feria en Santander de Quilichao que reunió a 60 productores de 5 municipios. Desde frutas frescas de Timbío hasta artesanías de Guapi, los asistentes descubrieron la riqueza de los productos locales. Nuestra plataforma eliminó intermediarios, asegurando que los productores reciban un precio justo. Más de 200 familias se beneficiaron directamente. En Mercado Justo, creemos en el poder del comercio local para transformar comunidades. ¡Sigue nuestro trabajo en Facebook y únete a nuestra próxima feria en Balboa! #MercadoJusto #CompraLocal #Cauca #Feria",13,18
341,"Mercado Justo nació para apoyar a los pequeños productores del Cauca que luchan por competir en mercados dominados por grandes cadenas. En municipios como Inzá y La Sierra, conectamos a agricultores y artesanos con clientes que valoran la calidad y la sostenibilidad. Desde 2024, hemos ayudado a 150 productores a vender directamente, mejorando sus ingresos y fortaleciendo la economía local. Nuestra plataforma es fácil de usar: explora, compra y recibe productos frescos en tu puerta. Apóyanos compartiendo nuestro trabajo en Instagram. #MercadoJusto #ComercioJusto #Cauca",14,18
342,"En Mercado Justo, cada compra tiene un impacto. En Patía, trabajamos con mujeres productoras que elaboran conservas y mermeladas con frutas locales. Al elegir sus productos, no solo disfrutas de sabores auténticos, sino que apoyas su independencia económica. Nuestra plataforma también ofrece talleres para enseñarles a estos productores cómo mejorar sus ventas en línea. El resultado: comunidades más fuertes y productos de calidad para ti. Visítanos en Facebook y descubre las historias detrás de cada producto. ¡Próxima entrega en Sucre! #MercadoJusto #MujeresProductoras #CompraLocal",12,18
343,¡Explora la naturaleza en Popayán! Rutas guiadas. #SenderosVivos,7,19
344,Caminata ecológica en Silvia este sábado. ¡Únete! #EcoRutas,8,19
345,Descubre cascadas en Totoró. ¡Aventura espera! #SenderosVivos,6,19
346,Ruta nocturna en Cajibío. ¡Vive la magia! #Naturaleza,7,19
347,¡Gratis! Paseo familiar en Morales. #EcoTurismo,8,19
348,"Senderos en Puracé, respira naturaleza. #SenderosVivos",6,19
349,Aves y bosques en Piendamó. ¡Reserva ya! #AventuraVerde,7,19
350,"En Senderos Vivos, te llevamos a descubrir los paisajes de Popayán. Nuestras rutas ecológicas guiadas te conectan con la naturaleza y la cultura local. ¡Reserva tu aventura hoy! #SenderosVivos #EcoTurismo #Cauca",10,19
351,"Camina por los bosques de Silvia con guías expertos. En Senderos Vivos, cada ruta es una experiencia única para disfrutar en familia o con amigos. ¡Vive la naturaleza! #SenderosVivos #RutasVerdes",11,19
352,Explora las cascadas escondidas de Totoró. Nuestras caminatas te llevan a lugares mágicos mientras aprendes sobre la biodiversidad del Cauca. ¡Plazas limitadas! #SenderosVivos #Aventura,9,19
353,"Este fin de semana, únete a nuestra ruta en Morales. Disfruta de vistas increíbles y conoce la flora local con Senderos Vivos. ¡Perfecto para todas las edades! #SenderosVivos #EcoRutas",12,19
354,"Senderos Vivos te invita a explorar la riqueza natural del Cauca. Desde los bosques de Popayán hasta las cumbres de Puracé, nuestras rutas ecológicas guiadas ofrecen aventuras para todos. Nuestros guías locales comparten historias y conocimientos sobre la biodiversidad. ¡Reserva tu caminata y reconecta con la naturaleza! #SenderosVivos #EcoTurismo #Cauca",14,19
355,"En Silvia, nuestras rutas te llevan a descubrir paisajes que quitan el aliento. Caminar con Senderos Vivos es más que una aventura: es una forma de aprender sobre la flora, fauna y cultura del Cauca. Perfecto para familias y amigos. ¡Únete a nuestra próxima salida! #SenderosVivos #Naturaleza #RutasVerdes",15,19
356,"El sábado pasado, 25 aventureros exploraron las cascadas de Totoró con Senderos Vivos. Bajo la guía de expertos, descubrimos aves únicas y plantas nativas. Estas experiencias fortalecen nuestro amor por la naturaleza. ¡Sigue nuestras rutas en TikTok y únete a la próxima en Cajibío! #SenderosVivos #EcoAventura",13,19
357,"En Senderos Vivos, cada ruta es una oportunidad para desconectar y reconectar. En Morales, nuestros paseos familiares reúnen a personas de todas las edades para disfrutar de la belleza del Cauca. Aprende sobre sostenibilidad mientras caminas. ¡Reserva tu plaza para Patía! #SenderosVivos #EcoTurismo #Familia",16,19
358,"Las montañas de Piendamó esconden tesoros naturales. En Senderos Vivos, te guiamos por senderos seguros para que disfrutes de vistas espectaculares y aire puro. Nuestras caminatas son ideales para quienes buscan aventura y tranquilidad. ¡Mira más en Instagram! #SenderosVivos #AventuraVerde #Cauca",14,19
359,"El pasado fin de semana, Senderos Vivos llevó a 40 personas a una caminata nocturna en las montañas de Cajibío. Bajo un cielo estrellado, nuestros guías compartieron historias sobre las constelaciones y la importancia de preservar los ecosistemas del Cauca. Los participantes, desde niños hasta adultos, disfrutaron de una experiencia única que combinó aventura y aprendizaje. En Senderos Vivos, creemos que conocer la naturaleza es el primer paso para protegerla. Gracias a todos los que se unieron. ¡Mira los videos en TikTok y reserva tu próxima ruta en Santander de Quilichao! #SenderosVivos #EcoTurismo #NocheEstrellada #Cauca",20,19
