id_publicacion,contenido,n_likes,id_emprendimiento
321,"El mes pasado, Letras del Pueblo llevó sus talleres de escritura creativa a 50 niños en Santander de Quilichao y El Tambo. Durante dos días, los pequeños escritores crearon cuentos y poemas inspirados en sus comunidades. Con la guía de nuestros facilitadores, exploraron su imaginación y ganaron confianza para expresar sus ideas. Este proyecto, apoyado por voluntarios locales, busca empoderar a los niños a través de las palabras. Los resultados fueron increíbles: historias llenas de magia y creatividad. ¡Sigue nuestro impacto en TikTok y únete a nuestro próximo taller en Guapi! #LetrasDelPueblo #EscrituraCreativa #Niños #Comunidad",11,17
322,"Letras del Pueblo es más que talleres de escritura: es un movimiento para empoderar a los niños del Cauca. Desde 2024, hemos trabajado con 150 niños en municipios como Inzá, Balboa, y La Sierra, enseñándoles a crear historias que reflejen sus raíces. Cada taller incluye juegos, dinámicas grupales y ejercicios de escritura que fomentan la creatividad y el trabajo en equipo. Nuestro objetivo es que cada niño descubra el poder de su voz. Apóyanos siguiendo nuestras redes y compartiendo nuestro trabajo. ¡Próxima parada: Sucre! #LetrasDelPueblo #EscrituraNiños #CaucaCreativo",10,17
323,"En Letras del Pueblo, creamos espacios seguros para que los niños sueñen en grande. En nuestro reciente taller en Patía, 30 niños escribieron cuentos inspirados en las tradiciones de sus familias. Con actividades lúdicas, los ayudamos a superar el miedo a escribir y a compartir sus ideas. Este trabajo no sería posible sin nuestros voluntarios, quienes dedican su tiempo a inspirar a la próxima generación. Los dibujos y textos de los niños ahora decoran la biblioteca local. Mira más en Instagram y únete a nuestra misión en El Bordo. #LetrasDelPueblo #NiñosEscritores #Creatividad #Cauca",12,17
324,¡Compra local en Popayán! Apoya a productores. #MercadoJusto,4,18
325,"Frutas frescas de Silvia, directas a ti. #CompraLocal",5,18
326,¡Feria de productores en Cajibío este sábado! #MercadoJusto,4,18
327,Artesanías únicas de Totoró. ¡Descúbrelas! #HechoAMano,3,18
328,¡Oferta! Miel pura de Morales. #MercadoJusto,5,18
329,Apoya a pequeños productores en Patía. #CompraJusta,4,18
330,Verduras orgánicas de Piendamó. ¡Pide ya! #Local,5,18
331,"En Mercado Justo, conectamos a pequeños productores de Popayán con compradores como tú. Compra frutas, artesanías y más, directamente de quienes lo producen. ¡Apoya lo local! #MercadoJusto #CompraLocal #Cauca",7,18
332,"Descubre los sabores de Silvia en Mercado Justo. Nuestros productores ofrecen alimentos frescos y orgánicos, cultivados con amor. ¡Pide hoy y apoya a las familias locales! #MercadoJusto #ProductosLocal",6,18
333,"En Totoró, los artesanos crean piezas únicas. En Mercado Justo, las llevamos a tu hogar. Compra local y ayuda a preservar tradiciones. ¡Explora nuestro catálogo! #MercadoJusto #Artesanías",8,18
334,"Este fin de semana, únete a nuestra feria en Morales. Conoce a los productores y prueba sus productos frescos. ¡Mercado Justo es comercio con propósito! #MercadoJusto #FeriaLocal",7,18
335,"Mercado Justo es la plataforma que empodera a pequeños productores del Cauca. Desde Popayán hasta El Tambo, conectamos a agricultores y artesanos con compradores que valoran lo local. Compra frutas frescas, miel, artesanías y más, mientras apoyas la economía de las comunidades. ¡Únete al cambio! #MercadoJusto #CompraLocal #Cauca",10,18
336,"En Silvia, las familias cultivan verduras orgánicas con métodos tradicionales. En Mercado Justo, hacemos que sus productos lleguen a tu mesa sin intermediarios. Cada compra ayuda a estas comunidades a prosperar. Explora nuestra plataforma y descubre la calidad de lo local. #MercadoJusto #Orgánico #Comunidad",9,18
337,"El sábado pasado, 40 productores de Cajibío participaron en nuestra feria de Mercado Justo. Vendieron frutas, quesos y artesanías directamente a los clientes. Esta iniciativa fortalece la economía local y crea lazos entre productores y consumidores. ¡Sigue nuestras ferias en Instagram! #MercadoJusto #FeriaLocal",11,18
338,"En Mercado Justo, cada producto cuenta una historia. Las artesanías de Puracé, hechas por manos expertas, reflejan la cultura del Cauca. Al comprar en nuestra plataforma, apoyas a estos artesanos y sus familias. Descubre piezas únicas y sé parte de esta red de comercio justo. #MercadoJusto #Artesanías #Cauca",10,18
339,"Los pequeños productores de Morales enfrentan grandes retos para vender sus productos. Mercado Justo les da una vitrina para llegar a más personas. Desde miel hasta hortalizas, ofrecemos calidad y frescura. Compra local y ayuda a construir un futuro sostenible. #MercadoJusto #CompraJusta #Local",9,18
340,"El pasado fin de semana, Mercado Justo organizó una feria en Santander de Quilichao que reunió a 60 productores de 5 municipios. Desde frutas frescas de Timbío hasta artesanías de Guapi, los asistentes descubrieron la riqueza de los productos locales. Nuestra plataforma eliminó intermediarios, asegurando que los productores reciban un precio justo. Más de 200 familias se beneficiaron directamente. En Mercado Justo, creemos en el poder del comercio local para transformar comunidades. ¡Sigue nuestro trabajo en Facebook y únete a nuestra próxima feria en Balboa! #MercadoJusto #CompraLocal #Cauca #Feria",13,18
341,"Mercado Justo nació para apoyar a los pequeños productores del Cauca que luchan por competir en mercados dominados por grandes cadenas. En municipios como Inzá y La Sierra, conectamos a agricultores y artesanos con clientes que valoran la calidad y la sostenibilidad. Desde 2024, hemos ayudado a 150 productores a vender directamente, mejorando sus ingresos y fortaleciendo la economía local. Nuestra plataforma es fácil de usar: explora, compra y recibe productos frescos en tu puerta. Apóyanos compartiendo nuestro trabajo en Instagram. #MercadoJusto #ComercioJusto #Cauca",14,18
342,"En Mercado Justo, cada compra tiene un impacto. En Patía, trabajamos con mujeres productoras que elaboran conservas y mermeladas con frutas locales. Al elegir sus productos, no solo disfrutas de sabores auténticos, sino que apoyas su independencia económica. Nuestra plataforma también ofrece talleres para enseñarles a estos productores cómo mejorar sus ventas en línea. El resultado: comunidades más fuertes y productos de calidad para ti. Visítanos en Facebook y descubre las historias detrás de cada producto. ¡Próxima entrega en Sucre! #MercadoJusto #MujeresProductoras #CompraLocal",12,18
343,¡Explora la naturaleza en Popayán! Rutas guiadas. #SenderosVivos,7,19
344,Caminata ecológica en Silvia este sábado. ¡Únete! #EcoRutas,8,19
345,Descubre cascadas en Totoró. ¡Aventura espera! #SenderosVivos,6,19
346,Ruta nocturna en Cajibío. ¡Vive la magia! #Naturaleza,7,19
347,¡Gratis! Paseo familiar en Morales. #EcoTurismo,8,19
348,"Senderos en Puracé, respira naturaleza. #SenderosVivos",6,19
349,Aves y bosques en Piendamó. ¡Reserva ya! #AventuraVerde,7,19
350,"En Senderos Vivos, te llevamos a descubrir los paisajes de Popayán. Nuestras rutas ecológicas guiadas te conectan con la naturaleza y la cultura local. ¡Reserva tu aventura hoy! #SenderosVivos #EcoTurismo #Cauca",10,19
351,"Camina por los bosques de Silvia con guías expertos. En Senderos Vivos, cada ruta es una experiencia única para disfrutar en familia o con amigos. ¡Vive la naturaleza! #SenderosVivos #RutasVerdes",11,19
352,Explora las cascadas escondidas de Totoró. Nuestras caminatas te llevan a lugares mágicos mientras aprendes sobre la biodiversidad del Cauca. ¡Plazas limitadas! #SenderosVivos #Aventura,9,19
353,"Este fin de semana, únete a nuestra ruta en Morales. Disfruta de vistas increíbles y conoce la flora local con Senderos Vivos. ¡Perfecto para todas las edades! #SenderosVivos #EcoRutas",12,19
354,"Senderos Vivos te invita a explorar la riqueza natural del Cauca. Desde los bosques de Popayán hasta las cumbres de Puracé, nuestras rutas ecológicas guiadas ofrecen aventuras para todos. Nuestros guías locales comparten historias y conocimientos sobre la biodiversidad. ¡Reserva tu caminata y reconecta con la naturaleza! #SenderosVivos #EcoTurismo #Cauca",14,19
355,"En Silvia, nuestras rutas te llevan a descubrir paisajes que quitan el aliento. Caminar con Senderos Vivos es más que una aventura: es una forma de aprender sobre la flora, fauna y cultura del Cauca. Perfecto para familias y amigos. ¡Únete a nuestra próxima salida! #SenderosVivos #Naturaleza #RutasVerdes",15,19
356,"El sábado pasado, 25 aventureros exploraron las cascadas de Totoró con Senderos Vivos. Bajo la guía de expertos, descubrimos aves únicas y plantas nativas. Estas experiencias fortalecen nuestro amor por la naturaleza. ¡Sigue nuestras rutas en TikTok y únete a la próxima en Cajibío! #SenderosVivos #EcoAventura",13,19
357,"En Senderos Vivos, cada ruta es una oportunidad para desconectar y reconectar. En Morales, nuestros paseos familiares reúnen a personas de todas las edades para disfrutar de la belleza del Cauca. Aprende sobre sostenibilidad mientras caminas. ¡Reserva tu plaza para Patía! #SenderosVivos #EcoTurismo #Familia",16,19
358,"Las montañas de Piendamó esconden tesoros naturales. En Senderos Vivos, te guiamos por senderos seguros para que disfrutes de vistas espectaculares y aire puro. Nuestras caminatas son ideales para quienes buscan aventura y tranquilidad. ¡Mira más en Instagram! #SenderosVivos #AventuraVerde #Cauca",14,19
359,"El pasado fin de semana, Senderos Vivos llevó a 40 personas a una caminata nocturna en las montañas de Cajibío. Bajo un cielo estrellado, nuestros guías compartieron historias sobre las constelaciones y la importancia de preservar los ecosistemas del Cauca. Los participantes, desde niños hasta adultos, disfrutaron de una experiencia única que combinó aventura y aprendizaje. En Senderos Vivos, creemos que conocer la naturaleza es el primer paso para protegerla. Gracias a todos los que se unieron. ¡Mira los videos en TikTok y reserva tu próxima ruta en Santander de Quilichao! #SenderosVivos #EcoTurismo #NocheEstrellada #Cauca",20,19
360,"Senderos Vivos es más que caminatas: es un compromiso con la conservación y el turismo sostenible. Desde 2023, hemos guiado a 300 personas por rutas en municipios como Inzá, Balboa y El Tambo, mostrando la biodiversidad del Cauca. Nuestros guías, todos locales, enseñan sobre la flora, fauna y tradiciones de cada lugar. Cada ruta está diseñada para ser segura y educativa, ideal para familias, escuelas o grupos de amigos. Apóyanos en Instagram y únete a nuestra próxima aventura en Guapi. #SenderosVivos #EcoRutas #TurismoSostenible #Cauca",19,19
361,"En Senderos Vivos, creamos experiencias que transforman. En nuestra reciente ruta por Puracé, 30 participantes exploraron un bosque nublado y aprendieron sobre la importancia de las fuentes hídricas. Una familia de aves endémicas robó el show, mientras nuestros guías explicaban su rol en el ecosistema. Estas caminatas no solo conectan a las personas con la naturaleza, sino que generan ingresos para comunidades locales. Mira las fotos en Facebook y únete a nuestra próxima salida en La Sierra. ¡Vive la magia del Cauca con nosotros! #SenderosVivos #Naturaleza #EcoAventura #Cauca",21,19
362,¡Vive Silvia con sus comunidades! Turismo rural. #AventurasRurales,6,20
363,Cultura viva en Totoró. ¡Únete al viaje! #TurismoComunitario,8,20
364,¡Finde en Morales! Conoce tradiciones. #AventurasRurales,7,20
365,Sabores de Cajibío en familia. ¡Reserva! #ViajeRural,6,20
366,¡Gratis! Taller cultural en Patía. #AventurasRurales,8,20
367,Historias de Puracé te esperan. ¡Ven! #ComunidadViva,7,20
368,Danza y gastronomía en Piendamó. #TurismoRural,6,20
369,"En Aventuras Rurales, te llevamos al corazón de Popayán rural. Vive con comunidades, prueba su comida y aprende sus tradiciones. ¡Una experiencia única! #AventurasRurales #TurismoComunitario #Cauca",10,20
370,"Descubre la hospitalidad de Silvia. En Aventuras Rurales, organizamos viajes para que vivas la cultura local de cerca. ¡Reserva tu aventura hoy! #AventurasRurales #ViajeConSentido",11,20
371,"En Totoró, las familias te abren sus puertas. Comparte con ellos y conoce su día a día. Aventuras Rurales te conecta con lo auténtico. ¡Plazas limitadas! #AventurasRurales #CulturaViva",9,20
372,"Este fin de semana, viaja a Morales con Aventuras Rurales. Disfruta de danzas, gastronomía y la calidez de sus comunidades. ¡Vive lo rural! #AventurasRurales #TurismoRural",12,20
373,"Aventuras Rurales te invita a vivir el Cauca desde sus comunidades. En Popayán, Silvia y más, organizamos experiencias donde compartes con familias rurales, aprendes sus tradiciones y disfrutas de su gastronomía. Cada viaje apoya la economía local. ¡Únete y vive una aventura con propósito! #AventurasRurales #TurismoComunitario #Cauca",14,20
374,"En Totoró, las comunidades te reciben con los brazos abiertos. Con Aventuras Rurales, participas en talleres de artesanías y pruebas platos tradicionales. Estos viajes no solo son diversión, sino una forma de valorar la cultura local. ¡Reserva tu plaza para Cajibío! #AventurasRurales #CulturaViva",15,20
375,"El sábado pasado, 20 viajeros disfrutaron de un día en Morales with Aventuras Rurales. Bailaron al son de ritmos tradicionales y compartieron historias con las familias locales. Estas experiencias fortalecen los lazos entre visitantes y comunidades. ¡Mira el video en TikTok! #AventurasRurales #TurismoRural",13,20
376,"En Aventuras Rurales, cada viaje es una inmersión cultural. En Puracé, las familias te enseñan a preparar platos típicos y a tejer con técnicas ancestrales. Al participar, apoyas directamente a estas comunidades. ¡Únete a nuestra próxima salida en Patía! #AventurasRurales #ViajeConSentido #Cauca",16,20
377,"Las zonas rurales de Piendamó están llenas de vida. Con Aventuras Rurales, vives un día con sus habitantes, desde cultivar la tierra hasta disfrutar de sus danzas. Estas experiencias te conectan con la esencia del Cauca. ¡Sigue nuestras historias en Instagram! #AventurasRurales #TurismoComunitario",14,20
